RecordID,CustomerID,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason
4644,0430-IHCDJ,Highland,"34.129677, -117.154277",Male,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,0,2597,Unknown
4645,6674-KVJHG,Lake Arrowhead,"34.2565, -117.19335",Female,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,0,4998,Unknown
4646,1814-DKOLC,Loma Linda,"34.049315, -117.255974",Female,No,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,0,4855,Unknown
4647,9351-HXDMR,Lytle Creek,"34.238162, -117.534306",Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,0,4938,Unknown
4648,3537-HPKQT,Mentone,"34.103578, -117.04054",Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,0,4621,Unknown
4649,2129-ALKBS,Needles,"34.711224, -114.702256",Female,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,0,2211,Unknown
4650,5821-MMEIL,Nipton,"35.478736, -115.516984",Female,No,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,0,4408,Unknown
4651,1309-XGFSN,Pinon Hills,"34.459322, -117.629729",Male,Yes,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,0,6090,Unknown
4652,6968-URWQU,Redlands,"34.064073, -117.166158",Male,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,0,4928,Unknown
4653,4742-TXUEX,Rialto,"34.109775, -117.378904",Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,0,5829,Unknown
4654,9631-XEYKE,Rialto,"34.156758, -117.404686",Male,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,0,4639,Unknown
4655,1335-MXCSE,Shoshone,"35.924252, -116.188668",Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,0,5821,Unknown
4656,8873-TMKGR,Sugarloaf,"34.243088, -116.830015",Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,0,5880,Unknown
4657,8800-JOOCF,Tecopa,"35.824572, -116.274755",Female,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,0,4621,Unknown
4658,1469-LBJQJ,Victorville,"34.486835, -117.362274",Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,0,4016,Unknown
4659,0064-YIJGF,Yermo,"35.013299, -116.834092",Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929,0,4994,Unknown
4660,2386-OWURY,Yucaipa,"34.04597, -117.011825",Female,No,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,0,6460,Unknown
4661,0310-VQXAM,San Bernardino,"34.183286, -117.221722",Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,0,2788,Unknown
4662,3453-RTHJQ,San Bernardino,"34.250069, -117.393949",Male,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435,0,5741,Unknown
4663,6278-FEPBZ,San Bernardino,"34.106922, -117.297553",Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,0,5546,Unknown
4664,4280-DLSHD,San Bernardino,"34.122501, -117.320138",Male,No,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,0,4099,Unknown
4665,1508-DFXCU,Riverside,"33.994676, -117.372498",Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912,0,2916,Unknown
4666,7868-BGSZA,Riverside,"33.9108, -117.398153",Male,No,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,0,5888,Unknown
4667,2800-QQUSO,Riverside,"33.920907, -117.489426",Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,0,3286,Unknown
4668,7973-DZRKH,Riverside,"33.976328, -117.319786",Female,No,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,0,6204,Unknown
4669,7698-YFGEZ,Riverside,"34.004379, -117.447864",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20,0,5650,Unknown
4670,9773-PEQBZ,Lake Elsinore,"33.655421, -117.391751",Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,0,5739,Unknown
4671,0650-BWOZN,Aguanga,"33.482243, -116.827173",Female,Yes,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,0,5313,Unknown
4672,7785-RDVIG,Hemet,"33.739415, -116.968339",Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,0,5722,Unknown
4673,9602-WCXPI,Hemet,"33.644585, -116.871544",Male,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,0,5249,Unknown
4674,2903-YYTBW,Hemet,"33.734933, -117.044145",Male,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,0,3408,Unknown
4675,3620-MWJNE,Homeland,"33.761894, -117.120868",Male,No,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,0,5753,Unknown
4676,8573-JGCZW,Idyllwild,"33.755039, -116.741796",Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,0,4774,Unknown
4677,6837-HAEVO,Moreno Valley,"33.88274, -117.224878",Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,0,5436,Unknown
4678,6701-YVNQG,Moreno Valley,"33.923149, -117.244933",Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,0,5764,Unknown
4679,4304-XUMGI,Moreno Valley,"33.970661, -117.255039",Male,Yes,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,0,6084,Unknown
4680,9504-YAZWB,Mountain Center,"33.638645, -116.55783",Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,0,4218,Unknown
4681,8819-ZBYNA,Murrieta,"33.548869, -117.334165",Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393.65,0,4935,Unknown
4682,6174-NRBTZ,Murrieta,"33.581045, -117.14719",Male,No,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,0,5646,Unknown
4683,9481-IEBZY,Nuevo,"33.82769, -117.102244",Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,0,5569,Unknown
4684,6137-NICCO,Perris,"33.828289, -117.201666",Female,No,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,0,3083,Unknown
4685,9065-ZCPQX,San Jacinto,"33.806708, -117.02007",Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,0,5091,Unknown
4686,6402-EJMWF,San Jacinto,"33.796568, -116.924723",Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,0,3684,Unknown
4687,3620-EHIMZ,Menifee,"33.653338, -117.178271",Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031.7,0,5699,Unknown
4688,3213-VVOLG,Sun City,"33.739412, -117.173334",Male,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35, ,0,2299,Unknown
4689,6870-ECSHE,Sun City,"33.707483, -117.200006",Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,0,4196,Unknown
4690,8747-UDCOI,Sun City,"33.69887, -117.25071",Female,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,0,5076,Unknown
4691,4626-OZDTJ,Wildomar,"33.617108, -117.253349",Female,No,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,0,5408,Unknown
4692,9169-BSVIN,Winchester,"33.657433, -117.04254",Male,No,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,0,3521,Unknown
4693,8194-PEEBY,Irvine,"33.688546, -117.788091",Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,0,4158,Unknown
4694,6872-HXFNF,Irvine,"33.703976, -117.824172",Female,No,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,0,5331,Unknown
4695,7714-YXSMB,Irvine,"33.643095, -117.810896",Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,0,2921,Unknown
4696,8387-UGUSU,Irvine,"33.680302, -117.833296",Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,284.3,0,3591,Unknown
4697,1080-BWSYE,Irvine,"33.667145, -117.732135",Male,Yes,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,1740.8,0,6469,Unknown
4698,1194-HVAIF,Capistrano Beach,"33.458754, -117.665104",Female,No,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,0,4235,Unknown
4699,1767-TGTKO,Dana Point,"33.477923, -117.705314",Female,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,411.75,0,4651,Unknown
4700,8439-LTUGF,Lake Forest,"33.644849, -117.684254",Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,198.6,0,4802,Unknown
4701,8805-JNRAZ,Huntington Beach,"33.666301, -117.969501",Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,0,2342,Unknown
4702,6418-HNFED,Huntington Beach,"33.679659, -118.016195",Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,0,5340,Unknown
4703,0206-OYVOC,Huntington Beach,"33.721917, -118.043237",Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,0,5596,Unknown
4704,7291-CDTMJ,Laguna Beach,"33.570023, -117.773669",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,0,3075,Unknown
4705,7128-GGCNO,Laguna Hills,"33.606899, -117.717854",Male,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,0,2642,Unknown
4706,0237-YFUTL,Midway City,"33.744439, -117.98588",Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,0,4676,Unknown
4707,7691-KGKGP,Aliso Viejo,"33.571259, -117.731917",Male,No,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,0,5534,Unknown
4708,6710-HSJRD,Newport Coast,"33.603282, -117.821841",Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,0,5239,Unknown
4709,3675-EQOZA,Newport Beach,"33.634626, -117.874882",Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,93.55,0,5597,Unknown
4710,0840-DCNZE,Newport Beach,"33.601309, -117.902304",Male,No,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,0,5631,Unknown
4711,1732-FEKLD,Newport Beach,"33.606336, -117.893042",Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,5121.75,0,5665,Unknown
4712,9862-KJTYK,Newport Beach,"33.62251, -117.927024",Male,No,No,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,0,3072,Unknown
4713,0479-HMSWA,San Clemente,"33.429488, -117.609432",Female,No,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,2715.3,0,5980,Unknown
4714,5854-KSRBJ,San Clemente,"33.4725, -117.584273",Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1782.05,0,4954,Unknown
4715,0365-BZUWY,San Juan Capistrano,"33.521447, -117.602555",Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,0,3803,Unknown
4716,5701-SVCWR,Laguna Niguel,"33.529047, -117.701175",Female,No,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,24,0,2559,Unknown
4717,3129-AAQOU,Trabuco Canyon,"33.631119, -117.567346",Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.6,485.9,0,5038,Unknown
4718,4922-CVPDX,Westminster,"33.752591, -117.993661",Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,1905.7,0,3596,Unknown
4719,1357-BIJKI,Mission Viejo,"33.611945, -117.665867",Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,0,5154,Unknown
4720,1099-BTKWT,Mission Viejo,"33.60693, -117.644253",Female,No,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3723.65,0,4897,Unknown
4721,2018-PZKMU,Santa Ana,"33.748478, -117.858918",Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,970.45,0,4171,Unknown
4722,7340-KEFQE,Santa Ana,"33.748635, -117.906125",Female,No,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782,0,6404,Unknown
4723,4570-QHXHL,Santa Ana,"33.719869, -117.907063",Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,0,5644,Unknown
4724,7392-YYPYJ,Santa Ana,"33.765893, -117.881533",Male,No,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,0,4094,Unknown
4725,2223-GDSHL,Fountain Valley,"33.712036, -117.950113",Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,0,6481,Unknown
4726,9470-RTWDV,Tustin,"33.738543, -117.785046",Male,No,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,2083.1,0,3973,Unknown
4727,2176-OSJUV,Anaheim,"33.844983, -117.952151",Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,4681.75,0,4384,Unknown
4728,9348-YVOMK,Anaheim,"33.807864, -117.923782",Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,0,5565,Unknown
4729,8104-OSKWT,Anaheim,"33.818, -117.974404",Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,1001.2,0,5906,Unknown
4730,4521-YEEHE,Anaheim,"33.830209, -117.906099",Female,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.85,1594.75,0,3127,Unknown
4731,4090-KPJIP,Anaheim,"33.83796, -117.870494",Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,0,3641,Unknown
4732,3786-WOVKF,Anaheim,"33.848733, -117.788357",Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.85,7677.4,0,4768,Unknown
4733,2592-HODOV,Brea,"33.924143, -117.79387",Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,259.65,0,2823,Unknown
4734,7995-ZHHNZ,Fullerton,"33.868316, -117.929029",Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,0,5904,Unknown
4735,3824-RHKVR,Fullerton,"33.877639, -117.961212",Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,340.35,0,4222,Unknown
4736,5816-SCGFC,Fullerton,"33.902211, -117.914922",Female,Yes,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,0,3660,Unknown
4737,5989-AXPUC,Garden Grove,"33.787165, -117.931889",Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,0,4175,Unknown
4738,4979-HPRFL,Garden Grove,"33.786738, -117.982564",Male,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,0,5137,Unknown
4739,8590-OHDIW,Garden Grove,"33.764018, -117.931507",Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,0,4686,Unknown
4740,8015-IHCGW,Garden Grove,"33.766476, -117.969795",Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,0,4017,Unknown
4741,2332-TODQS,Garden Grove,"33.782955, -118.026456",Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,0,3642,Unknown
4742,9278-VZKCD,Norco,"33.925833, -117.559639",Female,Yes,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,0,4428,Unknown
4743,8008-OTEZX,Villa Park,"33.817473, -117.810462",Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,0,3739,Unknown
4744,2773-OVBPK,Orange,"33.828779, -117.848299",Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,0,4469,Unknown
4745,5999-LCXAO,Orange,"33.784597, -117.844535",Female,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,0,4155,Unknown
4746,5206-XZZQI,Orange,"33.81859, -117.821288",Male,No,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,4348.1,0,6113,Unknown
4747,4803-LBYPN,Orange,"33.787796, -117.875928",Male,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,0,4985,Unknown
